response_id,row_id,source_col,kommun,token
524_Q7_1_TXT,524,Q7_1_TXT,Leksand,tansbodarna
526_Q7_1_TXT,526,Q7_1_TXT,Borlange,paradis
528_Q7_1_TXT,528,Q7_1_TXT,Rattvik,kulturlandskapet
528_Q7_1_TXT,528,Q7_1_TXT,Rattvik,runt
528_Q7_1_TXT,528,Q7_1_TXT,Rattvik,gärdsjöbyarna
529_Q7_1_TXT,529,Q7_1_TXT,Vansbro,tyrinäs
532_Q7_1_TXT,532,Q7_1_TXT,Alvdalen,hem
533_Q7_1_TXT,533,Q7_1_TXT,Gagnef,mejdåsen
534_Q7_1_TXT,534,Q7_1_TXT,Falun,skramsen
538_Q7_1_TXT,538,Q7_1_TXT,Smedjebacken,bromsberget
539_Q7_1_TXT,539,Q7_1_TXT,Ludvika,säfsen
542_Q7_1_TXT,542,Q7_1_TXT,Malung-Salen,kvarnstensbrottet
544_Q7_1_TXT,544,Q7_1_TXT,Vansbro,bysjön
545_Q7_1_TXT,545,Q7_1_TXT,Falun,bärskogen
547_Q7_1_TXT,547,Q7_1_TXT,Avesta,åsbo
551_Q7_1_TXT,551,Q7_1_TXT,Falun,världsarvet
551_Q7_1_TXT,551,Q7_1_TXT,Falun,falu
551_Q7_1_TXT,551,Q7_1_TXT,Falun,gruva
552_Q7_1_TXT,552,Q7_1_TXT,Vansbro,hästängsleden
554_Q7_1_TXT,554,Q7_1_TXT,Vansbro,stugan
556_Q7_1_TXT,556,Q7_1_TXT,Mora,torteins
557_Q7_1_TXT,557,Q7_1_TXT,Ludvika,rättvik
558_Q7_1_TXT,558,Q7_1_TXT,Alvdalen,besparingsskogen
559_Q7_1_TXT,559,Q7_1_TXT,Mora,fulufjället
560_Q7_1_TXT,560,Q7_1_TXT,Ludvika,hötjärn
561_Q7_1_TXT,561,Q7_1_TXT,Alvdalen,hem
562_Q7_1_TXT,562,Q7_1_TXT,Leksand,olsnässkogen
564_Q7_1_TXT,564,Q7_1_TXT,Ludvika,botberget
565_Q7_1_TXT,565,Q7_1_TXT,Mora,hemkomun
566_Q7_1_TXT,566,Q7_1_TXT,Ludvika,björkås
566_Q7_1_TXT,566,Q7_1_TXT,Ludvika,elljusspår
569_Q7_1_TXT,569,Q7_1_TXT,Smedjebacken,stollbergs
569_Q7_1_TXT,569,Q7_1_TXT,Smedjebacken,gruva
571_Q7_1_TXT,571,Q7_1_TXT,Falun,hoppbacken
571_Q7_1_TXT,571,Q7_1_TXT,Falun,utsikten
572_Q7_1_TXT,572,Q7_1_TXT,Alvdalen,jaktmarker
572_Q7_1_TXT,572,Q7_1_TXT,Alvdalen,egen
572_Q7_1_TXT,572,Q7_1_TXT,Alvdalen,skog
573_Q7_1_TXT,573,Q7_1_TXT,Malung-Salen,ripfjället
574_Q7_1_TXT,574,Q7_1_TXT,Gagnef,mysigaste
574_Q7_1_TXT,574,Q7_1_TXT,Gagnef,platsen
575_Q7_1_TXT,575,Q7_1_TXT,Smedjebacken,larsbo
575_Q7_1_TXT,575,Q7_1_TXT,Smedjebacken,bruk
578_Q7_1_TXT,578,Q7_1_TXT,Sater,hemma
579_Q7_1_TXT,579,Q7_1_TXT,Borlange,grängshammar
580_Q7_1_TXT,580,Q7_1_TXT,Leksand,ejen
581_Q7_1_TXT,581,Q7_1_TXT,Orsa,emåsjön
583_Q7_1_TXT,583,Q7_1_TXT,Mora,kråkbergs
583_Q7_1_TXT,583,Q7_1_TXT,Mora,strand
585_Q7_1_TXT,585,Q7_1_TXT,Leksand,sommarstugan
586_Q7_1_TXT,586,Q7_1_TXT,Mora,hemma
587_Q7_1_TXT,587,Q7_1_TXT,Rattvik,rättvik
589_Q7_1_TXT,589,Q7_1_TXT,Sater,hus
590_Q7_1_TXT,590,Q7_1_TXT,Vansbro,stugan
592_Q7_1_TXT,592,Q7_1_TXT,Leksand,siljan
593_Q7_1_TXT,593,Q7_1_TXT,Mora,åmåsäng
595_Q7_1_TXT,595,Q7_1_TXT,Ludvika,hörksnäs
596_Q7_1_TXT,596,Q7_1_TXT,Ludvika,brunnsvik
597_Q7_1_TXT,597,Q7_1_TXT,Borlange,mellsta
599_Q7_1_TXT,599,Q7_1_TXT,Mora,läde
599_Q7_1_TXT,599,Q7_1_TXT,Mora,50
600_Q7_1_TXT,600,Q7_1_TXT,Mora,hemus
601_Q7_1_TXT,601,Q7_1_TXT,Mora,hemus
607_Q7_1_TXT,607,Q7_1_TXT,Vansbro,hästängsleden
609_Q7_1_TXT,609,Q7_1_TXT,Rattvik,dalstuga
611_Q7_1_TXT,611,Q7_1_TXT,Falun,kämpudden
612_Q7_1_TXT,612,Q7_1_TXT,Falun,harasviken
614_Q7_1_TXT,614,Q7_1_TXT,Gagnef,mejdåsen
615_Q7_1_TXT,615,Q7_1_TXT,Gagnef,björbo
616_Q7_1_TXT,616,Q7_1_TXT,Leksand,bärstället
619_Q7_1_TXT,619,Q7_1_TXT,Mora,alderängarna
621_Q7_1_TXT,621,Q7_1_TXT,Avesta,brovallsgården
622_Q7_1_TXT,622,Q7_1_TXT,Smedjebacken,hem
623_Q7_1_TXT,623,Q7_1_TXT,Borlange,sollerön
623_Q7_1_TXT,623,Q7_1_TXT,Borlange,camping
624_Q7_1_TXT,624,Q7_1_TXT,Avesta,jättebra
627_Q7_1_TXT,627,Q7_1_TXT,Orsa,norra
627_Q7_1_TXT,627,Q7_1_TXT,Orsa,gällsjön
631_Q7_1_TXT,631,Q7_1_TXT,Leksand,svarttjärn
634_Q7_1_TXT,634,Q7_1_TXT,Mora,paradis
638_Q7_1_TXT,638,Q7_1_TXT,Avesta,berget
639_Q7_1_TXT,639,Q7_1_TXT,Vansbro,hästängsleden
640_Q7_1_TXT,640,Q7_1_TXT,Falun,lugnets
640_Q7_1_TXT,640,Q7_1_TXT,Falun,naturreservat
642_Q7_1_TXT,642,Q7_1_TXT,Leksand,stallet
643_Q7_1_TXT,643,Q7_1_TXT,Leksand,opplimen
643_Q7_1_TXT,643,Q7_1_TXT,Leksand,runt
643_Q7_1_TXT,643,Q7_1_TXT,Leksand,vandringsled
644_Q7_1_TXT,644,Q7_1_TXT,Ludvika,knutsbo
644_Q7_1_TXT,644,Q7_1_TXT,Ludvika,milspåret
650_Q7_1_TXT,650,Q7_1_TXT,Mora,nusnäs
653_Q7_1_TXT,653,Q7_1_TXT,Ludvika,nära
653_Q7_1_TXT,653,Q7_1_TXT,Ludvika,sjö
656_Q7_1_TXT,656,Q7_1_TXT,Mora,hemma
657_Q7_1_TXT,657,Q7_1_TXT,Falun,sjön
657_Q7_1_TXT,657,Q7_1_TXT,Falun,hinsen
657_Q7_1_TXT,657,Q7_1_TXT,Falun,stuga
657_Q7_1_TXT,657,Q7_1_TXT,Falun,där
659_Q7_1_TXT,659,Q7_1_TXT,Mora,åsen
663_Q7_1_TXT,663,Q7_1_TXT,Malung-Salen,kråkbrickan
664_Q7_1_TXT,664,Q7_1_TXT,Falun,stångtjärn
666_Q7_1_TXT,666,Q7_1_TXT,Mora,sollerön
666_Q7_1_TXT,666,Q7_1_TXT,Mora,omgivning
666_Q7_1_TXT,666,Q7_1_TXT,Mora,såväl
666_Q7_1_TXT,666,Q7_1_TXT,Mora,hela
666_Q7_1_TXT,666,Q7_1_TXT,Mora,ön
666_Q7_1_TXT,666,Q7_1_TXT,Mora,närhet
666_Q7_1_TXT,666,Q7_1_TXT,Mora,vatten
666_Q7_1_TXT,666,Q7_1_TXT,Mora,gesundaneeget
667_Q7_1_TXT,667,Q7_1_TXT,Sater,bispbergs
667_Q7_1_TXT,667,Q7_1_TXT,Sater,klack
669_Q7_1_TXT,669,Q7_1_TXT,Leksand,käringberget
670_Q7_1_TXT,670,Q7_1_TXT,Borlange,sollerön
672_Q7_1_TXT,672,Q7_1_TXT,Leksand,limsjön
672_Q7_1_TXT,672,Q7_1_TXT,Leksand,fågelreservat
673_Q7_1_TXT,673,Q7_1_TXT,Leksand,yxberget
674_Q7_1_TXT,674,Q7_1_TXT,Orsa,grifdelnäs
675_Q7_1_TXT,675,Q7_1_TXT,Sater,djupdalarns
677_Q7_1_TXT,677,Q7_1_TXT,Sater,säters
677_Q7_1_TXT,677,Q7_1_TXT,Sater,golfbana
678_Q7_1_TXT,678,Q7_1_TXT,Vansbro,hästängsleden
681_Q7_1_TXT,681,Q7_1_TXT,Mora,färnäs
681_Q7_1_TXT,681,Q7_1_TXT,Mora,skogen
683_Q7_1_TXT,683,Q7_1_TXT,Ludvika,kytjärn
683_Q7_1_TXT,683,Q7_1_TXT,Ludvika,fiske
684_Q7_1_TXT,684,Q7_1_TXT,Alvdalen,hem
685_Q7_1_TXT,685,Q7_1_TXT,Sater,dammsjön
687_Q7_1_TXT,687,Q7_1_TXT,Falun,hus
688_Q7_1_TXT,688,Q7_1_TXT,Sater,säterdalen
689_Q7_1_TXT,689,Q7_1_TXT,Ludvika,snöklinten
690_Q7_1_TXT,690,Q7_1_TXT,Mora,skidstadion
693_Q7_1_TXT,693,Q7_1_TXT,Smedjebacken,sjön
694_Q7_1_TXT,694,Q7_1_TXT,Borlange,halvarsgårdarna
696_Q7_1_TXT,696,Q7_1_TXT,Falun,stångkärn
697_Q7_1_TXT,697,Q7_1_TXT,Leksand,källan
699_Q7_1_TXT,699,Q7_1_TXT,Mora,skogen
699_Q7_1_TXT,699,Q7_1_TXT,Mora,runt
699_Q7_1_TXT,699,Q7_1_TXT,Mora,oxberg
700_Q7_1_TXT,700,Q7_1_TXT,Orsa,grönklitt
701_Q7_1_TXT,701,Q7_1_TXT,Malung-Salen,närfjället
703_Q7_1_TXT,703,Q7_1_TXT,Vansbro,storsjön
704_Q7_1_TXT,704,Q7_1_TXT,Avesta,tällberg
705_Q7_1_TXT,705,Q7_1_TXT,Alvdalen,erikänget
706_Q7_1_TXT,706,Q7_1_TXT,Ludvika,sjön
707_Q7_1_TXT,707,Q7_1_TXT,Mora,hemmet
707_Q7_1_TXT,707,Q7_1_TXT,Mora,tillhörande
707_Q7_1_TXT,707,Q7_1_TXT,Mora,skogsmark
709_Q7_1_TXT,709,Q7_1_TXT,Orsa,stigen
709_Q7_1_TXT,709,Q7_1_TXT,Orsa,mot
709_Q7_1_TXT,709,Q7_1_TXT,Orsa,löva
711_Q7_1_TXT,711,Q7_1_TXT,Avesta,västannor
711_Q7_1_TXT,711,Q7_1_TXT,Avesta,leksand
712_Q7_1_TXT,712,Q7_1_TXT,Orsa,jsktstuga
713_Q7_1_TXT,713,Q7_1_TXT,Falun,hyn
715_Q7_1_TXT,715,Q7_1_TXT,Sater,hean
716_Q7_1_TXT,716,Q7_1_TXT,Falun,hälsinggårdsbryggan
719_Q7_1_TXT,719,Q7_1_TXT,Gagnef,backmon
720_Q7_1_TXT,720,Q7_1_TXT,Gagnef,djurmo
720_Q7_1_TXT,720,Q7_1_TXT,Gagnef,badplats
722_Q7_1_TXT,722,Q7_1_TXT,Mora,skoter
722_Q7_1_TXT,722,Q7_1_TXT,Mora,gördalen
723_Q7_1_TXT,723,Q7_1_TXT,Smedjebacken,torrbo
724_Q7_1_TXT,724,Q7_1_TXT,Falun,lugnet
725_Q7_1_TXT,725,Q7_1_TXT,Alvdalen,nipfjället
726_Q7_1_TXT,726,Q7_1_TXT,Borlange,golfbana
727_Q7_1_TXT,727,Q7_1_TXT,Hedemora,brunnsjöberget
727_Q7_1_TXT,727,Q7_1_TXT,Hedemora,hedemora
728_Q7_1_TXT,728,Q7_1_TXT,Borlange,skogen
730_Q7_1_TXT,730,Q7_1_TXT,Falun,cykla
732_Q7_1_TXT,732,Q7_1_TXT,Orsa,myggsjö
733_Q7_1_TXT,733,Q7_1_TXT,Gagnef,gimmen
734_Q7_1_TXT,734,Q7_1_TXT,Malung-Salen,lyån
734_Q7_1_TXT,734,Q7_1_TXT,Malung-Salen,horrmund
735_Q7_1_TXT,735,Q7_1_TXT,Falun,lövåsen
736_Q7_1_TXT,736,Q7_1_TXT,Ludvika,malingarna
737_Q7_1_TXT,737,Q7_1_TXT,Ludvika,staffas
738_Q7_1_TXT,738,Q7_1_TXT,Mora,fryksås
739_Q7_1_TXT,739,Q7_1_TXT,Orsa,lugnets
739_Q7_1_TXT,739,Q7_1_TXT,Orsa,fäbod
740_Q7_1_TXT,740,Q7_1_TXT,Alvdalen,fiske
741_Q7_1_TXT,741,Q7_1_TXT,Mora,hem
741_Q7_1_TXT,741,Q7_1_TXT,Mora,hjärta
741_Q7_1_TXT,741,Q7_1_TXT,Mora,är
741_Q7_1_TXT,741,Q7_1_TXT,Mora,mora
742_Q7_1_TXT,742,Q7_1_TXT,Ludvika,tyngsjö
743_Q7_1_TXT,743,Q7_1_TXT,Mora,rädbjörka
743_Q7_1_TXT,743,Q7_1_TXT,Mora,fäbod
745_Q7_1_TXT,745,Q7_1_TXT,Mora,csnada
748_Q7_1_TXT,748,Q7_1_TXT,Mora,hemus
749_Q7_1_TXT,749,Q7_1_TXT,Gagnef,rexbo
750_Q7_1_TXT,750,Q7_1_TXT,Hedemora,kämboberget
752_Q7_1_TXT,752,Q7_1_TXT,Vansbro,saltvik
753_Q7_1_TXT,753,Q7_1_TXT,Alvdalen,fjeta
754_Q7_1_TXT,754,Q7_1_TXT,Alvdalen,jakt
754_Q7_1_TXT,754,Q7_1_TXT,Alvdalen,fulufjällets
754_Q7_1_TXT,754,Q7_1_TXT,Alvdalen,nationalpark
756_Q7_1_TXT,756,Q7_1_TXT,Mora,camping
759_Q7_1_TXT,759,Q7_1_TXT,Leksand,svamp
759_Q7_1_TXT,759,Q7_1_TXT,Leksand,skogen
760_Q7_1_TXT,760,Q7_1_TXT,Rattvik,fulusjön
761_Q7_1_TXT,761,Q7_1_TXT,Gagnef,sörängsdammen
761_Q7_1_TXT,761,Q7_1_TXT,Gagnef,gröntuv
762_Q7_1_TXT,762,Q7_1_TXT,Rattvik,rättviksskog
763_Q7_1_TXT,763,Q7_1_TXT,Avesta,hemma
764_Q7_1_TXT,764,Q7_1_TXT,Alvdalen,stf
764_Q7_1_TXT,764,Q7_1_TXT,Alvdalen,grövelsjön
765_Q7_1_TXT,765,Q7_1_TXT,Mora,paradiset
765_Q7_1_TXT,765,Q7_1_TXT,Mora,på
765_Q7_1_TXT,765,Q7_1_TXT,Mora,jorden
766_Q7_1_TXT,766,Q7_1_TXT,Smedjebacken,hemmiljö
767_Q7_1_TXT,767,Q7_1_TXT,Alvdalen,sognstupet
768_Q7_1_TXT,768,Q7_1_TXT,Orsa,lissler
769_Q7_1_TXT,769,Q7_1_TXT,Malung-Salen,lyberget
771_Q7_1_TXT,771,Q7_1_TXT,Sater,golfbana
772_Q7_1_TXT,772,Q7_1_TXT,Leksand,sunnanäng
773_Q7_1_TXT,773,Q7_1_TXT,Falun,naturen
773_Q7_1_TXT,773,Q7_1_TXT,Falun,nära
775_Q7_1_TXT,775,Q7_1_TXT,Hedemora,killingberget
776_Q7_1_TXT,776,Q7_1_TXT,Leksand,hagen
777_Q7_1_TXT,777,Q7_1_TXT,Mora,älvstigen
778_Q7_1_TXT,778,Q7_1_TXT,Alvdalen,kära
778_Q7_1_TXT,778,Q7_1_TXT,Alvdalen,hem
779_Q7_1_TXT,779,Q7_1_TXT,Falun,vitsand
779_Q7_1_TXT,779,Q7_1_TXT,Falun,badet
780_Q7_1_TXT,780,Q7_1_TXT,Avesta,dalälven
782_Q7_1_TXT,782,Q7_1_TXT,Hedemora,stadssjön
783_Q7_1_TXT,783,Q7_1_TXT,Malung-Salen,bolberget
784_Q7_1_TXT,784,Q7_1_TXT,Falun,idrefjäll
787_Q7_1_TXT,787,Q7_1_TXT,Gagnef,tyren
788_Q7_1_TXT,788,Q7_1_TXT,Mora,bösjön
792_Q7_1_TXT,792,Q7_1_TXT,Gagnef,storhälla
795_Q7_1_TXT,795,Q7_1_TXT,Sater,skog
796_Q7_1_TXT,796,Q7_1_TXT,Ludvika,grangärdebygden
797_Q7_1_TXT,797,Q7_1_TXT,Rattvik,grötboskogen
798_Q7_1_TXT,798,Q7_1_TXT,Hedemora,romme
798_Q7_1_TXT,798,Q7_1_TXT,Hedemora,alpin
798_Q7_1_TXT,798,Q7_1_TXT,Hedemora,kul
798_Q7_1_TXT,798,Q7_1_TXT,Hedemora,åka
798_Q7_1_TXT,798,Q7_1_TXT,Hedemora,skidor
798_Q7_1_TXT,798,Q7_1_TXT,Hedemora,barnen
798_Q7_1_TXT,798,Q7_1_TXT,Hedemora,där
799_Q7_1_TXT,799,Q7_1_TXT,Sater,rösåsen
802_Q7_1_TXT,802,Q7_1_TXT,Falun,grövelsjön
803_Q7_1_TXT,803,Q7_1_TXT,Rattvik,gärdsjö
806_Q7_1_TXT,806,Q7_1_TXT,Avesta,dalälven
807_Q7_1_TXT,807,Q7_1_TXT,Hedemora,lång
807_Q7_1_TXT,807,Q7_1_TXT,Hedemora,promenad
808_Q7_1_TXT,808,Q7_1_TXT,Falun,bäcka
810_Q7_1_TXT,810,Q7_1_TXT,Sater,svampskogen
812_Q7_1_TXT,812,Q7_1_TXT,Vansbro,berget
813_Q7_1_TXT,813,Q7_1_TXT,Ludvika,hem
815_Q7_1_TXT,815,Q7_1_TXT,Ludvika,malingsbo
815_Q7_1_TXT,815,Q7_1_TXT,Ludvika,kloten
817_Q7_1_TXT,817,Q7_1_TXT,Falun,orörd
817_Q7_1_TXT,817,Q7_1_TXT,Falun,natur
819_Q7_1_TXT,819,Q7_1_TXT,Mora,morkarlby
819_Q7_1_TXT,819,Q7_1_TXT,Mora,vvo
820_Q7_1_TXT,820,Q7_1_TXT,Malung-Salen,ånäspromenaden
822_Q7_1_TXT,822,Q7_1_TXT,Orsa,stuga
822_Q7_1_TXT,822,Q7_1_TXT,Orsa,lugnet
823_Q7_1_TXT,823,Q7_1_TXT,Rattvik,långbryggan
824_Q7_1_TXT,824,Q7_1_TXT,Ludvika,laggaruddens
824_Q7_1_TXT,824,Q7_1_TXT,Ludvika,skog
827_Q7_1_TXT,827,Q7_1_TXT,Smedjebacken,avkoppning
829_Q7_1_TXT,829,Q7_1_TXT,Falun,hosjö
830_Q7_1_TXT,830,Q7_1_TXT,Avesta,västibyn
831_Q7_1_TXT,831,Q7_1_TXT,Orsa,orsa
831_Q7_1_TXT,831,Q7_1_TXT,Orsa,camping
833_Q7_1_TXT,833,Q7_1_TXT,Sater,elljusspåret
834_Q7_1_TXT,834,Q7_1_TXT,Avesta,skogen
834_Q7_1_TXT,834,Q7_1_TXT,Avesta,tillfället
836_Q7_1_TXT,836,Q7_1_TXT,Alvdalen,tyrinäs
839_Q7_1_TXT,839,Q7_1_TXT,Smedjebacken,fallbyn
842_Q7_1_TXT,842,Q7_1_TXT,Vansbro,hästkullen
844_Q7_1_TXT,844,Q7_1_TXT,Borlange,skräddarbacken
845_Q7_1_TXT,845,Q7_1_TXT,Alvdalen,älven
846_Q7_1_TXT,846,Q7_1_TXT,Ludvika,hem
848_Q7_1_TXT,848,Q7_1_TXT,Rattvik,centrum
849_Q7_1_TXT,849,Q7_1_TXT,Smedjebacken,barkaränget
853_Q7_1_TXT,853,Q7_1_TXT,Mora,frihuset
857_Q7_1_TXT,857,Q7_1_TXT,Avesta,södra
857_Q7_1_TXT,857,Q7_1_TXT,Avesta,dalälvens
857_Q7_1_TXT,857,Q7_1_TXT,Avesta,naturområde
859_Q7_1_TXT,859,Q7_1_TXT,Ludvika,där
859_Q7_1_TXT,859,Q7_1_TXT,Ludvika,är
859_Q7_1_TXT,859,Q7_1_TXT,Ludvika,uppväxt
861_Q7_1_TXT,861,Q7_1_TXT,Orsa,hem
863_Q7_1_TXT,863,Q7_1_TXT,Hedemora,hemfjällstangen
864_Q7_1_TXT,864,Q7_1_TXT,Rattvik,dalen
864_Q7_1_TXT,864,Q7_1_TXT,Rattvik,hökolsberget
867_Q7_1_TXT,867,Q7_1_TXT,Sater,gyllbergen
868_Q7_1_TXT,868,Q7_1_TXT,Falun,badplatsen
868_Q7_1_TXT,868,Q7_1_TXT,Falun,vallbyn
869_Q7_1_TXT,869,Q7_1_TXT,Ludvika,finngärdet
872_Q7_1_TXT,872,Q7_1_TXT,Orsa,noppi
875_Q7_1_TXT,875,Q7_1_TXT,Smedjebacken,norsberget
876_Q7_1_TXT,876,Q7_1_TXT,Leksand,solvändan
877_Q7_1_TXT,877,Q7_1_TXT,Mora,fin
877_Q7_1_TXT,877,Q7_1_TXT,Mora,natur
882_Q7_1_TXT,882,Q7_1_TXT,Smedjebacken,romme
882_Q7_1_TXT,882,Q7_1_TXT,Smedjebacken,alpine
885_Q7_1_TXT,885,Q7_1_TXT,Leksand,opplimen
886_Q7_1_TXT,886,Q7_1_TXT,Ludvika,hemma
887_Q7_1_TXT,887,Q7_1_TXT,Ludvika,sunnansjö
888_Q7_1_TXT,888,Q7_1_TXT,Malung-Salen,simhall
889_Q7_1_TXT,889,Q7_1_TXT,Smedjebacken,hem
893_Q7_1_TXT,893,Q7_1_TXT,Vansbro,åsen
896_Q7_1_TXT,896,Q7_1_TXT,Falun,sågsbo
897_Q7_1_TXT,897,Q7_1_TXT,Malung-Salen,lindvallen
898_Q7_1_TXT,898,Q7_1_TXT,Leksand,vardag
899_Q7_1_TXT,899,Q7_1_TXT,Mora,jaktmarkerna
900_Q7_1_TXT,900,Q7_1_TXT,Falun,tansen
902_Q7_1_TXT,902,Q7_1_TXT,Smedjebacken,ljungåsen
903_Q7_1_TXT,903,Q7_1_TXT,Ludvika,romme
903_Q7_1_TXT,903,Q7_1_TXT,Ludvika,alpine
904_Q7_1_TXT,904,Q7_1_TXT,Orsa,ämån
905_Q7_1_TXT,905,Q7_1_TXT,Leksand,leksboda
907_Q7_1_TXT,907,Q7_1_TXT,Hedemora,stadssjön
908_Q7_1_TXT,908,Q7_1_TXT,Avesta,bredmossen
910_Q7_1_TXT,910,Q7_1_TXT,Malung-Salen,båthusä
912_Q7_1_TXT,912,Q7_1_TXT,Smedjebacken,källvägen
913_Q7_1_TXT,913,Q7_1_TXT,Smedjebacken,sommarstuga
914_Q7_1_TXT,914,Q7_1_TXT,Mora,grövelsjön
916_Q7_1_TXT,916,Q7_1_TXT,Leksand,fårberg
917_Q7_1_TXT,917,Q7_1_TXT,Hedemora,nibbleberget
918_Q7_1_TXT,918,Q7_1_TXT,Mora,grövelsjön
919_Q7_1_TXT,919,Q7_1_TXT,Orsa,fjärden
920_Q7_1_TXT,920,Q7_1_TXT,Falun,runn
921_Q7_1_TXT,921,Q7_1_TXT,Ludvika,thorsudden
923_Q7_1_TXT,923,Q7_1_TXT,Gagnef,bästen
925_Q7_1_TXT,925,Q7_1_TXT,Gagnef,hem
928_Q7_1_TXT,928,Q7_1_TXT,Avesta,älvpromenaden
929_Q7_1_TXT,929,Q7_1_TXT,Malung-Salen,smågan
930_Q7_1_TXT,930,Q7_1_TXT,Ludvika,runn
930_Q7_1_TXT,930,Q7_1_TXT,Ludvika,långfärdsskridskor
932_Q7_1_TXT,932,Q7_1_TXT,Avesta,tandådalen
933_Q7_1_TXT,933,Q7_1_TXT,Orsa,hem
934_Q7_1_TXT,934,Q7_1_TXT,Mora,högåsrundan
935_Q7_1_TXT,935,Q7_1_TXT,Avesta,trollbäcken
935_Q7_1_TXT,935,Q7_1_TXT,Avesta,hundfjället
935_Q7_1_TXT,935,Q7_1_TXT,Avesta,sälen
938_Q7_1_TXT,938,Q7_1_TXT,Mora,stugan
941_Q7_1_TXT,941,Q7_1_TXT,Malung-Salen,bondsela
943_Q7_1_TXT,943,Q7_1_TXT,Ludvika,skogen
943_Q7_1_TXT,943,Q7_1_TXT,Ludvika,hemma
945_Q7_1_TXT,945,Q7_1_TXT,Falun,tänger
950_Q7_1_TXT,950,Q7_1_TXT,Gagnef,flobergets
950_Q7_1_TXT,950,Q7_1_TXT,Gagnef,fäbod
952_Q7_1_TXT,952,Q7_1_TXT,Avesta,korset
953_Q7_1_TXT,953,Q7_1_TXT,Alvdalen,idre
954_Q7_1_TXT,954,Q7_1_TXT,Falun,vidåsberget
954_Q7_1_TXT,954,Q7_1_TXT,Falun,sågmyra
955_Q7_1_TXT,955,Q7_1_TXT,Borlange,runt
955_Q7_1_TXT,955,Q7_1_TXT,Borlange,älven
958_Q7_1_TXT,958,Q7_1_TXT,Leksand,paradiset
958_Q7_1_TXT,958,Q7_1_TXT,Leksand,gördalen
959_Q7_1_TXT,959,Q7_1_TXT,Mora,grejsarberget
961_Q7_1_TXT,961,Q7_1_TXT,Leksand,hemma
962_Q7_1_TXT,962,Q7_1_TXT,Mora,gamla
962_Q7_1_TXT,962,Q7_1_TXT,Mora,kyrkbåthusen
965_Q7_1_TXT,965,Q7_1_TXT,Malung-Salen,njupeskärs
965_Q7_1_TXT,965,Q7_1_TXT,Malung-Salen,vattenfall
968_Q7_1_TXT,968,Q7_1_TXT,Borlange,varmt
970_Q7_1_TXT,970,Q7_1_TXT,Alvdalen,älvdalen
972_Q7_1_TXT,972,Q7_1_TXT,Rattvik,vådsjön
974_Q7_1_TXT,974,Q7_1_TXT,Falun,idre
974_Q7_1_TXT,974,Q7_1_TXT,Falun,omkring
974_Q7_1_TXT,974,Q7_1_TXT,Falun,liggande
974_Q7_1_TXT,974,Q7_1_TXT,Falun,fjällvidder
976_Q7_1_TXT,976,Q7_1_TXT,Falun,städjan
977_Q7_1_TXT,977,Q7_1_TXT,Mora,indnäs
978_Q7_1_TXT,978,Q7_1_TXT,Mora,ladubergs
978_Q7_1_TXT,978,Q7_1_TXT,Mora,jaktkoja
979_Q7_1_TXT,979,Q7_1_TXT,Rattvik,rättvik
980_Q7_1_TXT,980,Q7_1_TXT,Orsa,torsmo
980_Q7_1_TXT,980,Q7_1_TXT,Orsa,by
981_Q7_1_TXT,981,Q7_1_TXT,Falun,stångtjärn
982_Q7_1_TXT,982,Q7_1_TXT,Ludvika,berget
983_Q7_1_TXT,983,Q7_1_TXT,Alvdalen,aspdalen
984_Q7_1_TXT,984,Q7_1_TXT,Mora,rostberg
985_Q7_1_TXT,985,Q7_1_TXT,Falun,lugnetskogen
986_Q7_1_TXT,986,Q7_1_TXT,Sater,arkhyttan
987_Q7_1_TXT,987,Q7_1_TXT,Malung-Salen,jaktområdet
988_Q7_1_TXT,988,Q7_1_TXT,Alvdalen,skärberg
989_Q7_1_TXT,989,Q7_1_TXT,Ludvika,skog
989_Q7_1_TXT,989,Q7_1_TXT,Ludvika,mot
989_Q7_1_TXT,989,Q7_1_TXT,Ludvika,ickorrbotten
990_Q7_1_TXT,990,Q7_1_TXT,Leksand,knippoheden
991_Q7_1_TXT,991,Q7_1_TXT,Orsa,namnlösen
992_Q7_1_TXT,992,Q7_1_TXT,Avesta,skogen
993_Q7_1_TXT,993,Q7_1_TXT,Ludvika,bor
993_Q7_1_TXT,993,Q7_1_TXT,Ludvika,där
994_Q7_1_TXT,994,Q7_1_TXT,Smedjebacken,bornviken
995_Q7_1_TXT,995,Q7_1_TXT,Falun,ågsjön
996_Q7_1_TXT,996,Q7_1_TXT,Leksand,natursyddsområde
996_Q7_1_TXT,996,Q7_1_TXT,Leksand,bjökbergen
998_Q7_1_TXT,998,Q7_1_TXT,Ludvika,kyrkviken
999_Q7_1_TXT,999,Q7_1_TXT,Falun,avkoppling
1002_Q7_1_TXT,1002,Q7_1_TXT,Hedemora,rafshytte
1002_Q7_1_TXT,1002,Q7_1_TXT,Hedemora,dammsjö
1005_Q7_1_TXT,1005,Q7_1_TXT,Mora,gesundaberget
1007_Q7_1_TXT,1007,Q7_1_TXT,Avesta,sälen
1009_Q7_1_TXT,1009,Q7_1_TXT,Vansbro,sandtaget
1010_Q7_1_TXT,1010,Q7_1_TXT,Falun,sommaridyll
1013_Q7_1_TXT,1013,Q7_1_TXT,Falun,stångtjärn
